Institute ID,TLR(100),RPC(100),GO(100),OI(100),Perception(100),Score,Ranking,TLR_SS_NT,TLR_SS_NE,TLR_SS_NP,"TLR_SS_f(NT,NE)",TLR_SSf(NP),TLR_SS,TLR_FSR_F,TLR_FSR_N (NT+NP),TLR_FSR,TLR_FQE_FRA,FRA_Faculty_with_PhD,TLR_FQE_FQ,Total_no_of_Faculty,Faculty_with_exp_upto_8yrs,Faculty_with_exp_between_8_to_15yrs,Faculty_with_exp_above_15yrs,TLR_FQE_F1,TLR_FQE_FE,TLR_FQE_F2,TLR_FQE_F3,TLR_FQE,TLR_FRU_BC,TLR_FRU_BO,TLR_FRU,TLR_OE_RD,TLR_OE_GD,TLR_OE_ESCS,TLR_OE_DA,TLR_MR_Employer_Score,TLR_MR_Academic_Peer_Score,TLR_MR_Public_Perception_Score,OE_Score,MR_Score ,OE_MR_Final_Score ,RP_SDG4,RP_SDG5,RP_SDG6,RP_SDG7,RP_SDG13,RP_SDG9,RP_SDG,RP_PU_P,RP_FRQ_Required,RP_FRQ_available,"FRQ_min(Req,Aval)",RP_PU_f(P/FRQ),RP_PU,RP_QP_CC,RP_QP_TOP25P,RP_QP_FRQ,RP_QP_f(CC/FRQ),RP_QP-F( TOP25P/P),RP_QP,RP_IPR_PG,RP_IPR_PP,RP_IPR,RP_FPPP_RF,RP_RF_Total_Research_Funding,RP_FPPP_CF,RP_CF_Total_Consultancy_Amt,RP_FPPP_FPC,RP_FPPP_FPR,FPPP,GO_GPH_Np,GO_NP_PLACED_STD,GO_NP_Total_GRADUATING_STD,GO_GPH_Nhs,GO_NHS_STUDENTS_PLACED_FOR_HIGHER_STUDIES,GPH,GO_GUE_Ng,GUE,GO_GMS_MS,GMS,GO_GPHD_Nphd,GO_GPHD,RD_Students_Other_States,OI_RD_FractionOtherStates,RD_Students_Other_Countries,OI_RD_FractionOtherCountries,OI_RD,Female_Students,Female_Faculty,OI_WD_NWS,OI_WD_NWF,OI_WD,OI_PCS,OI_ESCS_Nesc,OI_ESCS,PR_Employer_Score,PR_Academic_Peer_Score,PR_Accreditation_Score,PR_PeerPerception,PR+Accr
255,57.38248969705505,99.5680031053441,75.00408389741901,58.62737521416629,13.089927457242673,36.059717007071356,21.71014676275632,48.67823695496708,88.86397971702498,71.21217246716273,90.57458459711121,28.51051821402799,15.695252027851332,95.54619553873964,99.78997535459715,99.27970004621139,72.64095626141206,56.60376039123014,72.8311292941172,69.80707457662346,27.369131267631573,11.086188988416614,23.08822812318624,42.05468529318959,25.75571376909052,28.579111180144068,7.857777126491083,91.85989788800181,48.85865797292283,82.72851698832345,16.370427663025694,84.18259733044934,61.390331963225414,69.35645769683849,2.9177088468057453,25.698283805573343,66.21852305660498,45.29797882705614,33.38458019609732,60.9635162129368,66.72134386722523,96.94165680748958,85.25152862616922,91.89157217632149,19.078332231036097,62.53335656164325,13.270191185178264,69.49802948020009,96.90137933810838,64.4884984075378,65.46408618101269,60.165857168153174,23.845051956282333,64.98964758685253,82.19445177817072,18.34075784547561,93.98624185394185,40.100572337146225,32.55876421555706,76.83092936198176,15.975208335085247,94.13920392402721,4.765868790577845,33.50979402425429,17.654095690239476,53.962641502630596,69.74130289402845,39.06349226422373,89.3412668569905,16.596441646686706,41.63914447055991,18.15126017254068,62.41846793397024,72.62641472011187,68.48890527518013,6.031835262243753,6.230032663209692,93.0573304468282,61.17326957354554,80.07588185815605,82.49077758650711,53.610857855899724,83.81543652791935,40.072955051677766,88.34058676871312,80.66829196843803,39.98257588702226,82.22314798780035,85.57887906854181,45.521288198022084,69.31415812827835,69.7987041793851,75.12684520890511,71.64461162035877,21.14243375586982,33.47614820263676,32.90283336017474,28.280570182584697,63.89845238094356,44.47195190266776
256,26.76147427520356,29.695592438077416,21.842807679967535,4.319905806279284,45.99331045329808,55.46924419921814,26.01114667874249,6.05392148682729,9.571566068899678,25.353967148924212,50.390831371610545,43.68589046400863,68.42088619279957,59.30745736872824,45.25728727384138,7.829308599319673,32.68849937492882,72.38704635779429,61.94114837827463,34.75024814785008,75.97798280761782,79.18766468457855,25.471628682944203,47.22080494602967,93.77242718796934,61.86934551924703,58.34638339383912,76.41858563378153,55.78010240186546,2.8871750791551847,63.28170185883325,44.31560628180865,74.77672141831832,98.93993093954437,39.915325795951176,15.006975721665313,89.01031157628734,12.364472126148492,8.978077949484359,80.65915386152656,42.77826779303762,45.24724160978182,7.680835105266215,68.7234701637183,26.475165646128225,31.74115877230605,89.4869784685519,70.50832940142637,26.45734053424102,39.41806727802672,77.334832303591,27.47316198671772,99.50785541098884,58.82131240684283,93.00974577137863,94.24476100421919,94.33872522927304,7.108466426557945,24.847068250999058,20.768330623659132,99.83078382547635,96.90755901981761,56.49030671602336,68.99806393948718,49.275642650177794,77.84661147940875,80.69695221338124,37.545205011421686,23.769050918206457,20.18413783696094,92.35284219006112,87.63253943242138,67.13225983322937,40.01231119864096,73.79130768371724,35.41487496406484,17.21751627224067,33.47161956950138,93.09517366205297,23.279310382902793,19.719740424410194,50.15908720733562,62.77820120755809,13.971772649006816,27.956218831524318,91.50823710781795,35.134530940349514,83.52723255082287,29.281587145218882,9.964073519917699,19.471338736924213,82.0201735815936,5.541283184883962,74.24061830644742,68.27930382855139,59.50497451172674,21.16623144293988,95.24836025423954,15.87612911578054,24.019120257682264
257,1.1892891540387192,98.48022003612182,97.93575800411213,7.099084512280732,76.63937308294544,13.414310768275492,45.777138713488405,90.46591213868038,37.47116983977872,11.579997315749148,38.90937912394669,75.01003010456127,90.65239776028719,81.2685309185834,37.97772829957846,27.125643191349184,83.43059507984539,89.63249174046535,85.01609421057636,94.11361307565407,82.4705577468705,5.635982762383314,41.79725306203008,45.19177268832021,82.07951880414798,54.462940743522985,78.50798839755193,26.746670310154393,44.23304109027679,83.25307416258295,73.79033398679593,44.20906168576131,19.919058494377172,14.932148287160047,22.79865474933469,17.71784088069075,32.709332709695744,84.60961777844336,97.2358484998872,78.22523944686823,36.00036380732322,19.748801858442977,34.992325094379225,3.585706866250721,70.29286408170888,88.64921156737952,74.74080918774061,42.5143745095263,81.86131651906507,3.4839108286906466,81.9206390944898,41.396682166821094,27.78812721996797,37.289035192947125,75.37033344675079,99.75482426824676,15.553288058493777,80.10535940304467,99.49169747829563,75.15111648261471,72.39975712807241,97.29457920024792,70.28550879209097,53.29933158253852,19.79609535259186,73.58294321656099,18.92336107088878,24.583640804120932,2.201503528678826,51.891233604187605,57.36956954790728,41.14212543880512,88.2555685545241,8.1404625824413,64.91660797447634,29.996835696046563,26.511673197289866,11.89431161892617,95.78142169652784,14.66231171810593,48.350129131794,44.05936538232406,30.323786856093275,17.16645136166319,40.70880763752073,93.81452774766412,87.10693191341115,35.02131837101756,55.81883662968236,37.52170998728889,93.59441206722722,86.94147892962957,16.32183719936353,53.754598753570995,63.256732915543395,70.65870651637829,30.004854241347303,90.7082292517188,9.517378879814263,14.53003223411179
258,98.79706461101212,32.71925808775059,78.30746956976068,26.818455739746405,96.1715131014956,72.69974049357694,7.229213979757604,52.18460844087801,56.79615593236719,21.952801166260695,52.667787527085906,1.9222344707231842,30.61514307234562,54.02042556336618,61.096573781681776,54.32281421836218,24.643596850283366,59.40276000791375,28.986055659278513,3.651941567476074,36.39521085054698,2.6965204387329234,62.69140563651214,79.88948465958394,2.3237153420022874,4.883307077272101,9.193020069867343,94.39323126838943,1.1646335861797645,65.16873842401044,60.15527474598952,27.742454980534024,68.9744380842454,35.1120709297822,44.9243515488702,70.20028827894048,42.106589172203805,1.3949110005003988,78.07641731869688,54.81725788959007,62.39265556897827,3.5627366492877517,75.14007136902403,92.05169825231118,28.70426757149337,49.326408466565674,31.78806249291203,96.94949854120851,37.36806759336481,45.31795805124718,77.63404280199683,37.39588737584206,38.450761453614525,5.067650429089577,92.95298678454347,25.428553730557237,68.93657999818701,92.96041321766538,99.88532900252292,40.99884322718993,46.17746405366024,16.580748907475083,53.288873655953886,61.419268517330956,90.50840138986631,46.55282817284304,17.257189564762378,16.893868552787232,73.94716711738866,87.67422901547506,47.39339249127074,14.450810069386657,43.10879976986534,53.3466192792561,34.49220194432568,92.02705949459116,88.9277040618401,79.03960003712686,72.25731956191653,21.990048433479057,58.91764602221388,29.771026847146555,28.37799352370598,72.42891383593191,1.4545523941532679,30.90129117946016,99.70367029324042,34.25634134636219,18.13204343777021,77.06202636038078,78.33480445895135,96.54666192168405,99.9220021449836,46.07572421774047,57.11708597284377,15.01407075732816,25.508294765418196,22.10945881873317,96.19646559650892,46.7830500907581
259,48.67967083419443,2.1605886519725725,16.97596361107349,74.74109368217684,42.360300582810986,78.98729295200903,55.98344008613647,54.97056687895259,51.045655207422136,64.00487329616254,60.751716837551896,99.51600465395062,83.11671174073388,40.45094525206361,68.62516453894442,79.5427669733102,63.783755916552906,57.40202193656102,76.60786395560412,10.991938982352972,18.016111202523604,73.51736964533222,35.96245228669237,18.37491611123543,1.8632018303780358,86.70903540522305,18.946888640592935,75.79837005519632,23.769784939387275,10.594039067702354,12.499524347885844,6.067636842170769,26.512352269423463,38.6143576599312,94.73418506265067,18.771216598312567,98.51388152222678,15.3035802327222,76.82679540127411,64.23048155591658,31.903910455444542,1.8147137781500984,42.377369990290084,72.31464875468644,64.08241535292163,28.651554107475707,31.18279940089143,1.0484078214365018,35.89611333703041,66.23855851453251,33.05538412235988,95.09214904709843,48.61697338187231,27.503012732713092,74.57891588591878,23.319477572235105,57.50790639581842,30.28655977281933,60.88982535013408,48.466476080932075,27.092760245273915,12.942725866551275,34.61818216160445,12.012464170197543,59.45315715817572,34.269084375621226,64.26909881333563,83.01707041592572,52.30524402276137,37.38448896641902,20.354617481188715,4.440213943539089,21.18868182347974,32.49785433075104,83.70270958438081,80.87152945990134,36.050054678444134,81.46661469441288,49.86377563844378,8.754477555745648,95.86068168052476,98.91181182432884,23.63688948452279,4.317600529465242,49.65433948287524,20.88721388317243,21.10703047890936,81.53192831993864,74.56298279402127,4.7607882693096535,39.75954356292336,30.739314776797908,41.9723597944086,38.46365870089347,82.68724664963334,75.0987145585072,43.48366784063855,40.51826864442242,21.174954233358026,31.22645745592722
260,85.86185885612193,37.35419171500361,11.995888139708414,13.556773905988571,69.15963251984088,39.45770251276521,31.635968282649088,2.358099493170334,65.83584725543538,47.410484405201196,84.92255789873225,88.4577247298232,90.5886413664903,20.82669543583145,70.74040388545669,2.857350879246989,95.68923878303318,91.36948145703964,85.41248900208458,92.62982939413178,49.73221313492113,78.30398331387073,45.53646342817822,6.808121290823193,77.91309256720406,49.52903265346234,10.203770904084788,89.81358579594539,11.063169421161474,99.7941165944478,13.349729393361065,51.78737749058967,17.717031038903638,6.75680702281218,16.736768896677493,69.54117278483685,2.63727199358697,53.8723581372556,38.98684594126617,26.561729781102013,96.36319348032289,42.257060556360564,44.200718951855016,49.76477300843907,49.94630829099682,96.60111820170606,32.894650690696906,67.74653400185662,99.6096376358401,30.728398245538315,69.71481345549698,32.11946805733687,74.2192177177207,84.92455313170923,44.6645458616372,83.77293587535422,37.65280175777174,65.42060983434675,33.03552431499952,26.68175820264198,63.241493249208176,87.63314484252929,36.78163287187124,82.87116705313792,92.41137915610054,98.87167199509763,12.501277714673826,7.079267805189788,50.34069610743577,74.81093989927807,92.68518151126833,69.25576399432936,57.35800818011346,41.29027434838327,93.59247516197475,16.848725029608023,19.502775803693318,3.5849572642049736,19.48169122341768,24.457152179207174,91.48045429809268,88.45371753254776,15.500855643529007,44.41312641643654,86.66496890326522,81.58983905758573,66.08480910317599,16.60898769655013,46.456808005287705,69.37255084577222,19.627107564783643,54.872944516527355,89.60566643470544,65.85294316295692,36.77521033374502,34.729338343952435,76.0687607877797,5.688011864905396,35.42470212066521,22.705263766128983
261,84.16665672546239,99.75398509077995,93.56046847178085,21.27263600478107,63.915184269641834,18.35231022888818,8.083205682363495,10.90654092440663,30.46190920879393,86.66516811979773,40.05346568355553,3.357737614059754,30.650291150325558,85.78442614936868,47.884707064586735,73.54324067819441,57.89638701284309,30.195583288292763,55.351680594298195,94.56011100527884,47.381730704019866,50.067371250000804,19.00810959677718,50.3473332484282,98.5011974923778,48.49392085678074,63.783618593753495,14.485776493722067,32.96699919367664,61.931213516862464,5.469342412862518,77.67247986153754,85.21693588038981,5.257460764340323,9.711631416344265,35.80934201524698,86.84873764881316,19.654404795415193,8.758575938637808,55.57087015760759,60.05107723537244,30.334621142703774,79.63705182081989,46.838517461366834,76.9948223464389,70.83243642773073,86.27206181963757,90.96322493394483,81.90448821828106,34.90128890562106,96.93879678681594,20.118173620669644,16.057378519260357,65.17864885015211,39.92016436281743,91.50697955495123,99.48802270214235,9.763575193751468,86.30125737616774,55.349146914933264,15.037506161518046,38.93061368090212,15.815158742154608,90.33633100445253,94.67084393968398,88.55375912583014,81.14718553926481,50.33719058555338,1.2676172962481163,25.41860751830478,66.30867382379795,92.91721351124015,97.28318725959184,18.211653246813846,30.907948008719213,93.22416679151854,80.34524747516879,13.486939794029489,60.393693478149,7.742749156952012,2.55809446347393,78.87084205867946,39.864883443280796,73.26228107976029,37.094861171767356,63.33196867018973,58.66208663414915,82.38323535610601,24.620453083998324,98.10478532981618,76.98315045452233,95.69206352872338,41.27365372216838,51.93265381357426,66.32793583312795,28.57676313135688,33.19278158775708,31.51679421660329,4.505256137918006,4.595313205876878
262,81.41555829975276,63.87997421900945,68.81775218781137,90.85501309201831,39.9251699285524,62.73422311401289,75.56771762166831,77.96238670767009,76.02630480228936,29.213853443275575,6.091715619124268,38.82791505239254,6.617340198196185,7.2880084919374495,33.89698540682694,14.848470753294452,80.14723425603046,21.166457538449574,41.964738660059226,49.566529368437536,72.8148557156202,32.4693863172953,6.582580993680357,29.750547169246143,47.05542959514652,29.05955637998517,8.870705860288101,4.266679361738065,24.38730797867005,40.684881319110325,24.166397520621253,15.46106415201237,50.74543604654442,3.9150640085151265,6.79111966459182,77.70307581442569,84.40810789158503,63.64523356700198,27.08850657386954,21.562448974733023,59.60232007437299,12.393111095928896,83.5084686573114,93.3851329687363,75.3215369307878,47.000493248142725,24.78289612436066,85.89087055737701,25.604345727315742,47.76001754809525,14.513659602428751,56.995652057879546,27.347281990508602,81.62818951726179,17.473538807738436,65.38575361713539,46.1484687748246,36.98886275161434,73.94221350350324,33.82393684929236,94.73102347089672,36.36115332914088,31.859841231348597,15.389648725436773,49.40789355280402,95.14116477242588,64.65391103800489,36.68285331209311,97.87531282639009,90.50765964498491,98.86952251930899,97.01715981522842,8.455287939405853,73.77526885204863,28.901411575146003,74.5731121435396,30.930045379910933,83.38807602711103,61.72564860486005,85.3992951317011,5.873235141876973,84.34480307861021,85.74877578969942,37.11699678588304,88.21096864117729,42.03261540218398,77.16213355431194,10.572801134641631,75.74102884984606,44.16031588839512,12.739049806865815,2.0190885378995826,53.375418971371424,29.879867553236867,64.81007305187586,47.68251786441902,36.22370741639154,50.10159458292528,28.210835788543083,31.967577717455352
263,46.44270802206463,69.8517809566914,4.81816330618868,55.0676129556404,72.39122837143088,95.62538478981514,65.68954715695094,44.05998551880337,41.13917206052759,37.14469401943707,63.442648518233256,69.0955718013751,91.76251575726867,90.12305438628188,82.3705499710028,83.23726822426012,73.80764371542716,87.40680054753227,94.91660506626864,58.06961775529514,97.34530056022263,24.408859789330897,35.475797296215774,56.82850709596418,43.87984671675654,20.442372477613073,10.23626192153237,49.79890830524775,76.4025131907041,88.63622998657799,6.905259322808693,89.48397915835014,30.39941794982888,41.4790595125532,13.212637507563356,16.746373968896528,26.97888103131438,1.360404618260481,85.43706481043995,92.90749201785307,14.497003313455487,18.04536503496859,79.34942389929006,55.45080808244647,20.557190570404266,7.79504652800437,65.45758501918179,56.90705211278488,19.379561244675653,49.9968577368723,73.40477686749867,13.357561309893319,99.69366231515568,83.86035474043834,9.558257061897855,93.6462111933015,66.8678030578822,58.01539531501611,61.977889317906104,18.28204827532213,19.258088671243808,53.833552194016974,76.12970010463195,62.98753001620969,93.77315510080518,5.7986662945292355,4.208064173799019,28.26634351709803,83.42461429654715,91.47881636260414,17.711152882377494,87.55858192959114,1.3437515680490293,94.87789087544913,51.7874350446141,49.59388482529692,35.61317021193253,60.4599424287573,11.99764742076547,85.4525391832862,95.93122022954704,83.89684140788985,99.62106041578308,65.41600694964642,35.34552677960256,4.5911497639192795,70.26844043100402,30.17971551895824,73.07618782110816,22.028946777522304,9.649631271787896,61.91446075571448,87.68531931432912,53.75670838166256,66.26139982389819,78.51087294896872,70.04614446620712,7.279617157715119,95.685966060822,93.26131319808674
264,89.69670546764722,24.596368056617965,15.056734831820641,62.46411460524477,59.603157252530245,70.34981377354077,79.54957643167322,99.80777297491845,13.404422175604402,53.276962103812124,98.7009446828969,24.899180787946875,33.71778477064515,21.296265109069367,95.86777053276927,69.52542745073563,86.70638205916364,8.377773109999874,17.727991972240886,90.35124765119393,53.596937353135445,12.585762082866715,7.186654912870272,97.84129222671268,28.306627989591608,29.845810472912937,27.152564491222417,45.3671340309446,50.97490067132541,5.120688003968963,80.72504527745434,55.97311452017258,41.064934364732046,84.63132826088233,7.13380964626696,3.313208137841486,82.34778859084297,10.742796224921015,18.849493137398095,68.12761683371589,61.35514522013503,35.64069264294503,36.1078355915088,50.77485713385124,94.38076577769961,14.875999750411726,83.60993746817664,89.67952153566219,9.324012946458403,74.54361593160142,41.58812123453921,51.27911885717209,82.69074597906402,7.158529944780346,22.742209922460496,95.05123540842561,50.7813287386822,11.31309106226813,90.91718612320857,14.768232581174264,77.6560382834699,45.68983302743426,50.41496494385173,23.746743468995334,1.0701124039307093,81.70735995596253,77.27051479248921,76.31359035857533,96.77662666340562,11.717374315059267,39.64561307374591,39.56400123685821,4.5554952542003395,70.37364830105042,98.59096718009984,43.833440094821704,65.80719160867895,45.829926094070785,26.124072614299028,55.349615846813144,6.751852579430079,8.403151521214234,69.66587336913453,77.12768697312914,66.15857002357602,31.464005873358733,28.274184653536953,50.87582519562126,4.32249044542527,3.277652053219053,68.30699152182001,15.80564536829465,98.99627708128267,66.14429393747977,67.71706706648591,41.49388557725306,91.41382195663337,34.34087389744957,10.038610062770626,54.30246738059457
265,37.35995067609952,15.446089434315445,5.735095277359422,46.120848391142864,76.23401259262174,13.224741162991874,93.98416187629839,69.87208989561717,74.29974334512619,46.54166801922163,85.56943621304404,15.141032972276225,2.3600676414517974,1.9435735463905326,86.53420347712131,46.1946244410674,96.90765376042643,19.77852947852821,4.59103126812008,85.49000103961309,73.4402095675076,48.938786770392866,30.672293643462588,67.47380393093496,66.99674034403041,65.34806965299731,27.75325159681833,87.1105915035942,81.88242962060701,72.01694378130419,2.525147263716152,81.41758918177032,41.903913421279924,71.25470954755663,68.78906609018941,9.832741093369632,33.69406921857924,76.70366439966706,89.53070933919777,56.89975757533736,30.19758749395591,68.97638534798483,23.573346972294416,77.687824986328,80.41849750850267,20.451192531312667,39.34719389087933,11.685318773469808,48.787451693970105,50.476362567668964,23.274371274676422,69.00752265508308,44.94345716525465,34.377151403765694,53.68143749118871,76.20913725837634,11.187489770010467,38.336849885175,45.08592505551244,99.9660392332125,35.16949927589543,23.081009027198878,89.18500528972271,19.045054843157406,20.01849713858978,89.2315307803382,51.47997946178366,88.01632425830368,25.123684987292485,84.04290316972293,33.935997427704976,90.68007168489342,83.30348891134888,49.73613351566489,17.172854786598123,92.75754647941561,38.99786875019716,82.84376505792254,31.426186517957703,92.06890253536979,58.618191617486595,57.90102239022423,16.45901184442762,88.12524119843185,30.069660842196747,12.023080838264601,84.23671360675999,12.950752204692693,44.72518418268826,85.6205469663595,20.828667354889703,44.584199443639406,8.028619896089197,54.91073530937413,80.43349305341594,54.97634846704321,26.7700997715589,15.930811399949963,89.96606111946566,24.900012299633794
266,41.430304908502656,88.66553332007959,97.43408893547415,30.677328061568733,20.171221653350145,40.324789718610354,58.99075914135614,95.01051329470066,91.282355149986,55.22836769839092,76.06734204503022,63.30252265504028,48.01705774463636,11.285814397774288,68.55306842953256,82.33674418637169,3.2093391484970013,41.71405174718624,18.734886115148363,86.3332361055807,35.70738577128895,49.617824063693085,83.92228005370012,95.9626145566342,47.693291716032924,10.667273889449879,56.192858873699976,18.04239799387462,63.934086944909126,15.228882491777199,58.52067901250914,67.03694739023078,77.23340484331263,45.22957767180281,12.622773754735205,96.64863838486434,63.268739855267654,58.075626810659166,54.039697021971854,25.467086481750936,45.731111829821856,61.34920721415669,36.515526296410165,59.718456705691615,53.72894397885047,90.38123504235433,7.087631088989758,54.80451491338123,34.11639566198466,84.68219659586815,32.68421103583367,94.38304575874416,11.760224636606289,67.9227520018624,14.359767960188861,35.52212510162058,14.968923435121996,95.56887714771275,26.2901752887152,35.21766481668958,22.368711845673552,84.61662988643705,17.632153987466843,21.25223718756996,73.665842438859,48.21235760835792,50.119411883827155,20.303931471072396,60.76391795797649,70.48742097091024,33.88624511120101,64.724082217702,1.111043775092043,42.514655565742956,49.999979067963416,31.24567366410127,2.6304481681175322,25.354465211353947,86.10344378231338,35.677471131778965,8.848224526667586,47.59975541919595,67.68274211414608,23.213065170470735,51.95881205780117,49.70416568208905,48.40565076490238,8.391122122189248,59.70962943412962,15.59123462976145,64.66487449698137,9.321477510511922,63.59059657462056,2.4871589135703314,61.22081079369696,24.610150696931594,73.82916712867974,92.42993777070649,7.485806334498487,97.59880911925042
267,26.31481438922598,41.9258282631351,50.28723902268195,25.663898246975798,36.666867141715066,91.62151588169098,78.88488423298354,28.65586064925665,37.07802327197429,31.896745733328014,18.473696714500804,90.44901969441733,12.471781500348808,88.4673625125784,36.65486159301475,73.57181975216294,3.7591073661913557,36.76380735894536,68.66194265394017,37.80677458454426,60.35789956136517,46.140114369122394,37.32615347700088,73.47341652389431,17.584352156523956,33.95357301439419,4.186449628214696,3.334639550714498,65.96642469895475,55.69753462975997,81.17350740058147,14.359616723323118,88.78905029559549,27.13768112870781,20.54655132827927,54.25706014016063,45.24095227893895,2.9263576506513944,71.73911638227258,41.488840491110636,54.28173962349068,8.91557774031279,70.43696977170568,25.637217675781752,56.416043263898864,97.18729014938198,76.12654666616527,98.14976492406346,38.70133606676686,48.79487680363736,17.480729675502054,89.33351194824256,86.80415796382982,85.45574672307096,95.16519105752238,15.79650757720014,75.26418281858595,17.44219020709495,96.73745391197362,80.68754852299253,81.05785671250497,91.01684231870313,44.799840707198975,52.61068866449717,53.1223332085256,89.20258707775594,31.877441800074873,8.623951998001932,74.92754252969632,39.99009923509497,4.256779598884039,7.2683830378769185,22.93360266566424,55.54738117162633,20.227192006128575,37.68839198624428,98.92643007829197,33.16295431607018,58.76131535936053,18.704374249848886,67.02027065964548,20.67525588996228,28.260483174234476,70.72099114845393,83.0028772946275,82.91253111279204,93.36140988795154,27.7333098700703,26.341291006530103,5.271582118046259,36.17579515711419,34.304469498076294,47.377743725631504,99.32458790906944,87.7402857846589,32.471878418156614,62.75830615707459,83.12002101002452,65.44231118351125,65.4660494928373
268,45.36042251435551,1.4066509066863462,46.75269542752851,59.33273903987382,67.4509694645496,63.80783914795292,20.719088129507533,18.43920294014458,59.37562955838626,17.500436558159848,75.11330268177394,95.6037389229935,90.26848559690038,8.2970105419676,62.62582945252723,76.15921610198436,59.847807594738036,70.90310863268232,79.1056479635691,83.22423596356957,12.417465284346862,78.0479972859803,20.13291479043605,8.51558844762915,48.65609061559537,97.8952900172436,61.91912499235413,53.39553192900259,87.74827573251656,10.498248751883203,89.5914361220387,90.7526294478762,48.0906191359749,2.541433738726107,64.90756397068542,61.09604696730217,11.03160075527477,21.375606478944682,45.9104981068011,78.24145738686676,48.31720914890522,15.159628812945105,37.106744456000236,99.88902882032835,83.05482438344833,27.430895717836545,2.9670766346875532,99.16414048939662,43.70952412176636,4.159280253126801,81.71889493075835,84.28037493047395,78.51741730030216,80.34187201652011,22.63174324809397,52.249587334346245,80.36670208001982,62.402726958160976,86.1641926230904,34.797125166357375,88.89588396260692,75.00313036675428,70.45918799260897,88.7041185287823,99.10424400834867,10.98695203348469,29.06377777962277,38.13023922016242,80.53025125557849,83.64280871615684,54.264701241886115,17.915642258844933,98.17150472479064,65.47711311787678,41.57916083276083,69.42540826560753,24.62703867079982,77.57838895471588,25.14777332674074,31.126875021672987,19.236734050625643,26.859984668405545,72.04580524600075,56.318345816301765,84.9922434390965,31.946885331111037,56.47097751205872,59.03747940371112,6.572889214930956,49.05840509543323,10.49066473297533,69.47174393162926,54.3807792943875,75.9415122992925,43.33776862834893,94.20333011308918,52.60383695663841,76.86800985331654,50.04168769000785,51.201624438091756
269,98.6635200783296,30.130349454020404,95.62209785170676,47.626554363491216,13.355542788778813,15.568067420646928,41.62632862173891,38.28235312257316,69.09462827908078,80.52824925519515,9.066183258984815,2.016067322084858,16.34454741128439,36.168818087716026,11.014846286986664,29.717300051607573,95.47028970971617,10.08888491135127,71.96592941080551,7.861749512284916,81.67847426307597,10.877909162332868,90.30468679866948,89.0407862659024,38.26073016363465,27.881328992588283,41.75910844538735,18.579044632070435,84.87194720122092,68.23542875308571,41.53605043342291,72.09682553158365,32.965731827132494,18.36260069379028,45.16963045264981,96.73357294411012,89.64053290772765,24.657370016534543,93.29862778420092,24.701425924190907,81.12993187061657,90.93189568510067,6.48285023569815,28.79717968482724,48.931089042715236,50.333186477037096,83.2569571573093,68.23674353141742,99.11330955528744,14.99920543915277,39.358683065817985,39.99340484843779,58.48808287247726,42.792467193228575,83.52950813726709,29.671399226651914,37.01799330234206,83.50143244994993,91.29445087540985,62.67296701056394,1.5564907974655722,5.759139653106994,27.95648358550814,82.04182908675358,78.6440134927745,6.986973502922905,50.53081512866234,44.573055547026584,78.39127228926891,90.44477699778938,61.27269292872773,39.12342204827793,74.8367392197684,13.546328480954356,38.50802912568071,76.16939626520143,25.191935762908408,59.51223792843525,31.695149281810608,13.243655996500161,4.380813935516723,14.988810040308529,24.392300194904387,46.446546461830366,8.576213594620018,36.40185242506345,29.79068074561722,81.51813510716121,29.113665359208166,38.791515776736915,62.82294671486209,81.35445467750283,20.970271127649326,25.10540471102265,97.37195968645597,91.98184964433197,2.889855125262603,77.67586494262464,73.3328954392274,93.41493198490068
270,57.75082556310578,20.37747872310917,50.958963551379426,40.900279235411034,77.26935923092243,72.73462778626734,53.47702776206575,27.21208600498318,83.32082869999759,4.890230302540158,49.897879188885156,87.5712779866548,31.137461679416155,25.781340529718104,53.857384306410694,62.32246635710675,49.0826241919882,48.238623902640754,42.56678884161265,49.20948298909938,35.0880986843212,67.33099237598789,64.29558489191324,20.693040096532613,89.09078540053552,96.69884650505925,18.694454968875817,5.901389523413067,7.2663718293401045,47.02791285178266,62.47150541058959,4.522319983055271,72.99920057342449,39.331715309566256,6.411812188528747,77.82458967260915,54.98073220166988,85.05699662180692,24.72617484816401,13.756862593252796,10.846869564984873,8.037044009331131,80.27493737215988,68.62952206799854,48.37022695120388,79.39664610633956,36.72520352053606,17.59751650700708,1.2843837743289939,72.09801741008532,93.82431559096665,89.50345897477366,41.04125361348897,93.27818208411001,82.06307732281904,12.731681312632238,7.62895596547099,77.34591620944693,91.90241734832597,84.27508485014329,97.44099817819966,12.673736523082491,27.417761106685408,15.194958088924452,66.74839363374055,29.86431301272114,1.3116720751168198,6.260271648593597,57.660396257796485,50.14125049803873,5.6692664522898255,31.316597006483704,22.661453976319958,79.27489996442911,57.517433655955685,33.38960591159859,14.259972733096248,21.633447248323158,15.443796925849634,82.41348212930102,28.604277602657397,47.855919572535214,17.242434721059862,42.43188311768682,93.00049156121865,78.5355113292442,89.72232091954882,73.50887457445025,86.84581831927623,96.02096869957184,64.99334115823662,56.56702765272821,89.54104370228596,76.30451740756644,4.328019735207603,88.87188227480281,38.693586452420824,2.4218400703690497,77.9932936952782,78.32281024526496
